source,raw_text
youtube,Tui thấy nha mấy ng giỏi nè đẹp trai nè sẽ có vk đặt biệt nha đẹp là tức nhiên r giỏi vs hài hài như diệu nhi vs Hari vs puka á tui thấy v á
youtube,"cái gì ổng cũng nói ngon, tui thương ổng qá haha"
youtube,"công nhận anh Thành trộm vía ăn khỏe thật đó. ăn nguyên cái chợ mà vẫn ăn được, nhưng mà em thichhhh. Đi chơi là phải vậy, ăn chơi hết mình :D"
youtube,"Yêu vk/ck nhà này quá, chúc 2 e luôn mạnh khỏe"
youtube,Em xin lỗi chứ đoạn cuối anh tràn màn hình luôn 😂😂😂😂 mà dễ thương
youtube,Sao khong co con
youtube,"haha, cừ xủi, lần đầu xem video trên youtube, mà camaramen, góc chết là có hết. Gần gũi, dễ thường. Bị mê í"
youtube,"thích tập này ghê, 2 vc anh chị dễ thương xĩu"
youtube,Mát xì ma lồ 😂 mà còn cảm ơn chú nữa 😂😂😂
youtube,❤❤❤
youtube,"Hariwon dễ thương còn TT thì hài hước, cặp đôi hoàn hảo, mình rất thích 2 bạn. Cảm ơn vì đã làm tui thèm ăn và cười ngả nghiêng với TT 😋😂😋😂"
youtube,Ko ghét TT được! TT rât vui &amp;có duyên ❤
youtube,Làm quán địa phương nữa a Thành ơiiii
youtube,hi
youtube,Dhs còn phải xem review của a xìn để đi theo 😂
youtube,Ổng bị ồn nha
youtube,Camera chung hãng với Trương Thế Vinh đk 😂
youtube,mặn vì mới ăn kem ngọt á anh
youtube,Anh chị hạnh phúc vui vẻ dễ thương quá. 🎉
youtube,2 vc dth quá ❤ quay đơn giản k cần chỉnh chu mà lại thích hơn những video có sắp xếp ❤
youtube,"anh chị dễ thương quá ,đồ ăn vặt hàn quốc, nhìn ngon quá .."
youtube,"Ổng “dạ,dạ” thấy cưng déoo"
youtube,"sao vợ chồng nhà này hài mà cute hết phần thiên hạ vậy trời, cưng dễ sợ kkkk Khúc cuối &quot;nhìn như vô gia cư cầm 1 đống đồ ăn&quot; hài quá hâhhahaahhaaha"
youtube,mấy lúc chị Hari ăn nhìn dễ thương ghê lun á
youtube,xem cut trên fb hài quá phải bay vào đây xem 😂
youtube,Mog anh làm vlog xuyên châu lục kiểu này ❤
youtube,"Thích Hari ngày xưa hơn, Thời còn Tiến Đạt Hari rất dễ thương.<br>Nay theo A Thành xàm theo, người cũng đơ theo"
youtube,tập nì hay quạaaa
youtube,Đồ hàn ko có màu xanh nhỉ
youtube,A ơi a quay máy gì vậy 😂😂😂
youtube,Anh chị siêu dễ thương ❤
youtube,"Hari Won trẻ thiệt, xin vía chị"
youtube,"Hari xinh ghê,makeup hôm nay đỉnh thiệc.Còn Trấn Thành thì đeo kính"
youtube,"siêu dễ thương troi oi, xem muốn đi HQ luôn á"
youtube,"Chả cá HQ dở  et, thua xa chả cá VN"
youtube,"Anh Thành ơi, clip bị bo mờ góc xung quanh coi bị khó chịu mắt quá"
youtube,Nhỏ hari hay bắt nạt xìnn quá :))
youtube,Bả hari nó ăn trông bcuoi dữ 😂😂 xem mà cười khùng
youtube,"Ốc này là sea conch, 1 loài ốc xà cừ biển có nhiều size khác nhau. Thịt nhiều chắc, giòn, ko bị cát. Bên Mỹ hay mua làm gỏi ốc biển."
youtube,Trấn Thành cũng khá là ngu
youtube,Clip này 2 vk ck dễ thương quá trời quá đất ❤❤❤
youtube,"BT21 kìa, OMG"
youtube,Rất thik xem anh chị quay nhưng vlog như này hoặc anh Xìn nấu ăn cho chị Hari ăn 😁🫶🏻mờ ê mê❤
youtube,Fan cứng của 2 vợ chồng Xìn Ri ❤
youtube,"Anh Thành hướng dẫn có tâm quá!  Từ cách chỉ đường đến các món ăn ko ngon hoặc nhiều đường như kẹo hồ lô..., bánh cá chuẩn là phải nướng tức thì...yêu quý anh Thành vô cùng❤"
youtube,Khách du lịch: bò hay cừu ngon<br>TT: cừu ngon<br>Khách: lấy cây bò<br>😂😅😂
youtube,Xem mê vãi
youtube,Tập này dễ thương quá à
youtube,hợp đồng hôn nhân này ở đâu đem ra cho tui kí với :((
youtube,anh Thành đi với vợ đúng như thả hổ về rừng luôn. Qúa vui
youtube,"Vk ck vậy mới vui nè , ai cũng thoải mái chia sẽ câu chuyện của mình 😅. Mắc nói là nói thỏa thích 😁"
youtube,Tình cảm quó he
youtube,Hay vch
youtube,Bị thích tập này á
youtube,Công nhận  trấn thành  duyen  va tự nhien dân dã thật  yêu  quá  ❤❤❤❤
youtube,"Chú ơi, mời Rhyder và Captain Boy chung đi ạaaaa!😊😊😊"
youtube,Hariwon bả quay ko chuyên mà coi hấp dẫn😂 khúc cho coi cái ly nước sốt chấm chả cá mà tui nhướng lên trên cái tv tui ráng nhìn mà ko thấy gì😂
youtube,Show này cho Hariwon đi theo quay phim 2 vc thôi chắc view cao 😂 khỏi cần khách mời
youtube,Hari de thương quá
youtube,Dễ thương kinh khủng
youtube,chị Hari tham gia lại running man điiiiiiiiiiiii
youtube,Cái vlog này e thích nè 2 vk ck nc cưng quá với quay ẩm thực là phải ăn ngon giống chị Hari vậy á nhìn đả
youtube,siêu dễ thương 😍
youtube,C Hari dthw quá vậy trời
youtube,Đồ ăn Hàn luôn là nhất
youtube,Kkkkk coi cười xĩu
youtube,Hay
youtube,Tui là tui khoái đồ Hàn lắm
youtube,Hai vợ chồng dễ thương quá
youtube,"Chông vợ hài tình cảm quá &lt;3 ,3"
youtube,Xem cuốn thế nhỉ kkk
youtube,Hari quá trẻ đẹp
youtube,"Coi cười quá tr, a TT duyên ❤❤❤"
youtube,trời ơi nay c Hari nói tiếng ziệt sỏi quá nè
youtube,2vkck anh Xìnnnn vễ thương đáng iu vữ luôn á❤
youtube,"<a href=""https://www.youtube.com/watch?v=ZeXK3xLj-WU&amp;t=1817"">30:17</a> A Xìn rất khéo khi ko để vợ nói mùa dâu này ko được ngon. Xử lý rất hay"
youtube,Tại sao ko đc nói vậy ạ?
youtube,Em thích xem anh quay mấy vlog như này ghê
youtube,Hay a sìn với bà xã làm nguyên cái series mukbang đi chớ xem cuốn quáa àaaa🫶
youtube,.
youtube,2 vợ chồng này dễ hươngg quá đi 🫶
youtube,Thuong yeu ung ho vc xin ri chuc vc tran thanh luon binh an va mai hanh phuc ben nhau ❤❤❤❤❤❤❤❤❤❤
youtube,"Tập này a Thành chỉ chỗ ăn mà muốn mù đường luôn, kế cửa hàng này, kế cửa hàng kia… lỡ mà nó đóng cửa ko bik sao mà tìm hâhhaha. Anw cảm ơn a Thành rất nhìu, 2vc nhà này dễ thương, hạnh phúc, đáng iu tràn màn hình luôn á ❤❤❤"
youtube,Cái da cho vào con ốc nước ko phải mực thì phải anh Thành ôi 😆 nó là cá ngừ đó ạ
youtube,"Wow thích nhất tập này đầy hấp dẫn, vui nhộn Tt Hr cùng nhau siêu thực hành bên HQ để review street food ẩm thực mới lạ thú vị, tuyệt vời siêu dễ thương cuốn dả man nhìn Hr ăn coi mà nuốt nước miếng ực ực, vừa vui nhìn Hr xinh đẹp dễ thương đáng yêu mê cặp đôi hoàn hảo đẹp đôi nhất mà tôi yêu thương chúc 2 vc tràn ngập niềm vui hp, sức khỏe dồi dào,mọi sự may mắn thành công tốt đẹp trong cuộc sống love Tt Hr ❤️😍👍"
youtube,thích xem kiểu vậy hơn nè
youtube,Hari trẻ măng à
youtube,Hari Trấn Thành dễ thương quá à. Thích hai vợ chồng lắm á
youtube,Ko sao đâu chỉ cần mua chất tẩy quần áo là cứu đc cái quần
youtube,Khúc này là ở đâu của Hàn và khi naod thì có v mng?
youtube,"ai quay cho anh chị vào <a href=""https://www.youtube.com/watch?v=ZeXK3xLj-WU&amp;t=1383"">23:03</a>"
youtube,chị Ri cầm máy á
youtube,Ngon nhưng nướng suỵt bằng gar k tốt cho sức khỏe anh nhé cố gắng ăn ít thôi giữ gìn sức khỏe anh nhé 😊
youtube,nhìn đôi mắt của hari k có cảm xúc gì hết trơn á
youtube,mê cặp này quá
youtube,Mùa 1 Running Man thích Hari Won dễ sợ. Con tướng quá mạnh.
youtube,Mình cũng thích vậy muốn tập 3 này cũng có Hr những o biết có hay o yêu cặp đôi hoàn hảo này lắm love Tt Hari ❤️😍👍
youtube,Bả hari bả ăn thấy ngon dễ sợ
youtube,Em hóng quán ghẹ ngâm tương bất hủ của chị hari
youtube,"Nhìn Hàn Quốc 🇰🇷đỉnh cao, nhìn lại cái ...... à mà thôi. Sẽ bị cắn. 😂"
youtube,Mỗi khi ăn cơm hay ăn bất cứ gì sẽ mở siêu thực thành xem chỉ để ăn ngon hơn dù là chỉ ăn mì gói 😂😂
youtube,Kkkkk chính xác mình cũng vậy phải chạy kiếm cái gì ăn tưởng tượng ăn ngon như 2 vc nhất là Hr ôi nhìn miệng ăn mà chảy nước miếng ực ực nó ngon gì đâu yêu 2 vc này nhất luôn love Tt Hari ❤️😍👍
youtube,"Ủa da khô mực thiệt hả, tưởng cá bào chớ"
youtube,Cưng 2 vợ chồng này ghê!🎉❤
youtube,Giống BK TT dẫn vợ hờ đi ăn uống 😅
youtube,"Hari ăn khoẻ dữ🎉, tập này gần gũi quá à"
youtube,Thích cách ăn uống ngon miệng thoải mái của hai vợ chồng nhà này quá ❤❤
youtube,Thằng trấn Thành giờ ai nhìn cũng gét
youtube,review nước bưởi xong ko ai mua nữa 😂
youtube,Chị Hari siêu xinh đẹp ❤❤❤❤
youtube,"Hồi xưa ông Xìn vs bà Heo cx có cái vlog đi ăn ở cái chợ này nè,  hình như hơn 8tr view lận"
youtube,a Thành béo ăn nhìn ngon quá haha
youtube,tập này sao nhìn thon gọn thế ae
youtube,Hehe… giống y chang ba mươi mấy năm trước quá Mỹ không biết tiếng Mỹ.
youtube,chị hari dễ thương quá
youtube,<b>love from Germany</b>
youtube,yeu vo chong mha tran thanh hari de thuong vo cung
youtube,i will feel it my wife
youtube,Mỏ ảnh tía lia z chời😂
youtube,"tập này mặt anh có vẻ hơi mệt mỏi xuống sắc <br>ko giống mấy tập trước tỉnh táo da sáng hơn nhiều"
youtube,rồi bà hari có định già không 😭?? Sao mà chồng chăm bà trộm vía thế 😭
youtube,Hai ổng bả thấy cưng ghê!!!
youtube,Mình thích tập này ^^ rất thích hai vợ chồng Xìn ❤
youtube,Tui có bị sân không 🥹 tui muốn a Xìn nhường c Hari miếng đầu tiên á
youtube,hay
youtube,tiến đạt nuốt nước miếng
youtube,Hari cuteeee
youtube,a xìn ăn khỏe ai dè cưới được c heo quá đã 1 đôi😂
youtube,Xem mà chảy nước miếng là có thiếc 😂😂
youtube,"Dễ thương quá. Đây là tập đầu tiên mình xem, thấy nhấn đại vô coi thoi chứ cũng k biết ctrinh gì. Nma 2 anh chị dễ thương ghê luôn. Trộm vía hạnh phúc"
youtube,Tui đang buồn co nào xem liếp của hai bạn là tui thấy vui liền.rất rất Cảm ơn hai bạn đã có những liếp quay tích cực cho mọi người xem.trong khi cuộc sống không phải ai cũng giàu có. Chúc hai bạn may mắn trong cuộc sống.l love
youtube,Dạ cảm ơn chị😂
youtube,❤❤❤❤❤❤❤❤
youtube,"Em tin chớ, Nhưng mà bước đầu tiên là phải qua Hàn trước đã :)"
youtube,Tr ơi iu quá nhà mình ơiiiiii❤❤❤
youtube,Tr ơi iu quá nhà mình ơiiiiii❤❤❤
youtube,cameraman tuổi tác hơi nhỉnh một chút😂
youtube,luỵ cặp này xỉu luôn ák😭
youtube,Coi sợ a thành k chia cho chị hari mà ai ngờ chia cái này là hết cái đó 😂😂
youtube,A nói nhiều quá A ăn nào mới no😍😍😍
youtube,Thật sự hạnh phúc chúc mừng hai vợ chồng cháu
youtube,Xem quả rv đồ ăn mà quay tới đồ ăn máy nó sóng chấn động zậy r xem mắt cũng cuồng theoo 🤣
youtube,"Hông phải da mực đâu ôT ơi,cá ngừ khô bào mỏng ôTh ơi ôTh"
youtube,"Cưng xỉu luôn á, 2 vk ck cực hợp, cực đẹp đôi, xem mấy vlog này đã thiệt y như mình đang dc đi du lịch zị á"
youtube,Trời ơi ổng sành ăn toàn ăn quán tui hay đi học về ghé ăn.❤
youtube,Ổng ăn k sót món ngon nào ở phố đó luôn ác thật
youtube,Bà Hari cái mỏ cái mồm to ơi là to.  Hả ra đớp một cái bằng người ta cắn mấy lần.  Chắc hả mồm mỏi buổi tối nè nên nó giản ra to đến thế 😂😂😂😂😂😂😂😂
youtube,I loveeeee street food.  Em cám ơn anh A-Xìn đã cắt công bỏ thời gian ra làm một cái video hướng dẫn về các quầy ăn ngon tại Korea.  Rất là chi tiếc và rất là hấp dẫn.  Em sẽ giữ mãi video này để sau này có dịp đến em sẽ coi nó như là một cái map.  Thank you 🙏
youtube,2 achi cute quớ
youtube,😂😂😂
youtube,"Thật chỉ có Hari là xứng với anh Thành nhất thôi. Bã hài, bã đặc biệt khác lạ nên sẽ không làm TT chán mà bã dể thương gi đâu hỏi sao ổng khong cưng bã. Chứ người tài năng có tất cả như TT mà có cưới ai khác mình cũng sẽ thấy không xứng ngoài Hari ra. Nên chọn lựa của anh thật là rất đúng luon 👍🏼"
youtube,Chính xác 👍
youtube,Trấn Thành ngu
youtube,"Video này hữu ích nè. Mình đi Hàn Quốc ăn bao nhiêu nơi mà không hợp khẩu vị. Món ăn trong nhà hàng cũng không thấy ngon. Còn món ăn đường phố: bánh cá đậu đỏ thì quá ngọt, chả cá thì nêm dở ẹt, chỉ có hạt dẻ nướng và món cháo (tô togo bán trong các của hàng tiện lợi) của Hàn Quốc là ok. Ấn tượng để lại cho mình về đồ ăn Hàn Quốc toàn là bánh ngọt (quá ngọt), bơ đường cheese, thịt, toàn thit, thiếu vị chua, thiếu rau..."
youtube,Mắc gì accent Hàn kkkkk. Ai cơ cơ riềm kkkkkk
youtube,ước sau này lấy chồng mik zí chồng cũng giống đôi này quá là cutie
youtube,"Tuần nào coi xong cũng đói bụng, anh Thành ra khung giờ ác thiệt kkkk"
youtube,"Đêm khuya coi món nào cũng thèm hết, tr ơi là tr, A Xìn ơi là A Xìn 🤤"
youtube,❤
youtube,Dễ thương quá ❤
youtube,ổng tl tiếng Việt tỉnh ruồi t cừi xỉu kkkkk
youtube,"chị H hài ghê, làm nhiều clip với bả đi a 💕 2vch nchuyen de thuong"
youtube,Hari quá trẻ đẹp
youtube,Em sau khi xem xong video thấy muốn đi ăn giống dị luôn kkkk. Cơ mà anh chị dễ thương quá ạ. Mãi ngưỡng mộ và ủng hộ vợ chồng anh A Xìnnnn
youtube,A Thành ăn thịt cừu và bò ko quên khịa chị Tây Ban Nha😂😂😂😂😂😂😂😂😂😂😂😂😂
youtube,Hai vợ chồng dễ thưn quá!! MÊ
youtube,ụ
youtube,"<a href=""https://www.youtube.com/watch?v=ZeXK3xLj-WU&amp;t=600"">10:00</a> nói chuyện với người Hàn lúc nói tiếng anh, lúc nói tiếng hàn, xong quay qua dạ cám ơn chị. T cười xỉu luôn bây. 😂"
youtube,Khúc đó tui cười chết
youtube,Hai vợ chồng dễ thương
youtube,Tập này coi siêu đã🍀🍀🍀🍀🍀🍀
youtube,Tập này vui quá biết được nhiều món
youtube,rất đáng yêu
youtube,Quá đã
youtube,"Một tập đầy hấp dẫn và vui nhộn — “Siêu Thực Thành Mùa 2 - Tập 14” cùng Trấn Thành và Hari Won bay qua Hàn Quốc để review street food, vừa khám phá ẩm thực đường phố độc đáo vừa mang lại tiếng cười sảng khoái cho khán giả."
youtube,Cái trên xiên ốc là cá bào nha a😂
youtube,xem video ăn uống mà điều tui để ý nhất lại là 2 chị đứng phía sau anh Thành phút thứ 10 😂. Ỏooo xinh ơi là xinh luôn á 🥰
youtube,Hari để mái xinh với trẻ ghê luôn á
youtube,Chấn động chuyến này 🤣🤣🤣
youtube,Video very natural nha
youtube,Quá trời đồ ăn lun
youtube,"Sao xuong kg duoc Thanh oi, co gang gym nhieu nha, Hari an hoai ko map?"
youtube,2 vợ chồng đúng kiểu sinh ra dành cho nhau. Xem mà thấy tích cực vui vẻ ghê luôn dù bao nhiêu năm rồi vẫn vậy.
youtube,Quán này em ăn rồi
youtube,2 vợ chồng dethw ghê
youtube,Chị hari dễ thương ghê
youtube,"<a href=""https://www.youtube.com/watch?v=ZeXK3xLj-WU&amp;t=53"">0:53</a> <a href=""https://www.youtube.com/watch?v=ZeXK3xLj-WU&amp;t=210"">3:30</a>"
youtube,Mê cái series này lắm nha
